PRODUCTO;MARCA;CODIGO;DESCRIPCION;EQUIVALENCIAS;APLICACIÓN;INFO;imagen
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;PEUGEOT 605 2.0 16V RFV XU10J4R KAT. 1994-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;PEUGEOT 6053 XFZ ES9J4 1997-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;PEUGEOT 8062 RFU XU10J2 1994-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;PEUGEOT Partner 1.4 KFW TU3JP 2002-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;PEUGEOT Partner 1.8 LFX XU7JB 2001-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Clio 1.4   1990-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Clio II 1.6 16V   1998-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Clio II Sport 2.0 16V   2001-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Duster 1.6 16v   2012-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Duster 2.0 16v   2012-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Kangoo 1.2   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Kangoo 1.4   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Kangoo 1.6   2008-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Kangoo 1.6 16V   2003-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Laguna 2.0 16V   1999-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Laguna II 1.8 16V F4P 770  2001-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Logan 1.6 16V K4M  2009-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Logan 1.6 8V K7M  2009-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Megane 1.6 K7M 720  1996-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Megane II 1.6 16V K4M 700  1997-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Megane II 2.0 16V F4R 770  2002-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Megane II Cabrio 2.0 16V F4R 770  2003-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Megane II Coupe 1.6 16V K4M 700  1999-2002;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Sandero 1.6 16V K4M 2009 -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Sandero 1.6 8V K7M 2009 -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Scenic 1.6 16V K4M 700 2001 -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Scenic 2.0 16V F4R 740  2002-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;RENAULT Twingo 1.2 D7F 700  1996-;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 2141,4   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 2202,2   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 414 SL 1.4   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 420 DI 2.0   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 620 2.0 16V Turbo   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;ROVER 820 TI 2.0   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;SUZUKI Baleno 1.6   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;SUZUKI Swift 1.6 EU  -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;SUZUKI Vitara 1.6 16V   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;VOLKSWAGEN Gol Power 1.4   2007-2009;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 DC+;VOLKSWAGEN Golf III 2.8 VR6   1993-1999;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR 7 HC+;VOLKSWAGEN Gol Power 1.4   2011- Trend;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235666 - FR7DC;VOLKSWAGEN VW  GOLF III   -;BKR6ESZ;;11016 - BN7;35666.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DC+;CITROEN Saxo 1.4  TU3JP 2002-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DC+;FIAT Punto 1.4   2007-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;CHEVROLET Aveo 1.6 16v F16E  2008-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;CHEVROLET Grand Vitara 1.6 16V G16B  2000-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;CHEVROLET Grand Vitara 2.0 16V J20A DOHC 1998-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;CHEVROLET Grand Vitara 2.5 24V H25A  2000-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;CHEVROLET Sonic 1.6 16v F16D  2012-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;DAIHATSU Applause 1.6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;DAIHATSU Charade 1.3   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;DAIHATSU Feroza 1.6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;DAIHATSU Sirion 1.0 12V FR 7 DCX+   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;DAIHATSU Terios 1.3 16V FR 7 DCX+   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HONDA City 1.5 16V L15A2  2010-2012;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HONDA Civic 1.5 16V D15B2  1991-1995;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HONDA Civic 1.6 16V Coupe D16Y8  1996-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HONDA Civic 1.6 16V Sedan D16Z6  1991-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HONDA Civic 1.6 16V Sedan B16A2  1991-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HYUNDAI Accent 1.5 G4EK  1994-1999;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HYUNDAI Coupe 2.0 16V G4GF  1996-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;HYUNDAI Tucson 2.0 4x4 G4GC  -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;ISUZU Rodeo 3.2 4WD 6VD1  1992-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;ISUZU Trooper 3.2 24V 6VDI  1992-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;ISUZU Vehicross 3.2i 6VDI  1997-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;JEEP Cherokee 3.7 EKG  2001-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;KIA Picanto 1.1 G4HG  2004-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;KIA Rio 1.6 G4ED  2005-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MAZDA 1211,3 B3  1990-1993;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MAZDA 3231,3 B3  1998-2000;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MAZDA 3231,6 BPBE  1995-1999;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MAZDA 626 2.2 4WD Wagon F2L1 Kat. 1992-1997;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Colt 1.6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Colt GTI 1.8   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Galant 2.0   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Lancer 1.6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Lancer 1.8   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Space Wagon 1.8 4G 93  -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;MITSUBISHI Space Wagon 2.4   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;NISSAN Pathfinder 3.0i VG30E  1990-1995;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;ROVER 2161,6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;ROVER 416 AT 1.6   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;SAAB 9002,3   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;SAAB 9000 CD 2.3 16V   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;SAAB 9000 CS 2.3 16V   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;SUBARU Impreza 2.0   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;SUZUKI Baleno 1.8   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 DCX+;TOYOTA Camry 3.0 24V   -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 HC+;JEEP Cherokee 4.0 ERH  1994-;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235667 - FR 7 LCX+;CHEVROLET Cruze 1.8 8v F18D4/18XER  -;BKR5E11 - BKR5ETC - 96130723 - 19347322;;BN17;35667.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FLR 7 HTC 0;VOLKSWAGEN Cross Fox 1.6 BAH / CCRA EA111 2005-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 DC+;CITROEN Saxo 1.6  TU5JP 2002-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 DCX+;HYUNDAI Coupe 2.7 V6 G6BA-G  2001-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 DCX+;HYUNDAI Elantra 2.0 16V Hatchback G4...  2000-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;AUDI A3 1.6 AVU  2000-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;AUDI A3 1.6 Sportback BSE  2012-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 316 ti Compact N42 B18A NG4 2001-2004;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 316i 16 4E 1 M40 1989-1993;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 316i 16 4E 2 M 43 B 16 1993-1998;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 316i Compact 16 4E 2 M 43 B 16 1994-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 316i Coupe 16 4E 2 M 43 B 16 1993-1999;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318 ti Compact 18 4S 1 M 42 B 18 1994-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318i 18 4E 1 M 40 B 18 1987-1991;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318i 18 4E 1 M 40 B 18 1991-1994;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318i 19 4E 1 M 43 B 19 1995-2001;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318i Cabrio 18 4S 1 M 42 B 18 1993-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318is 18 4S 1 M 42 B 18 1989-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 318is Coupe 18 4S 1 M 42 B 18 1992-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 320i 20 6S 1/2 M 50 B 20 1990-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 320i 22 6S 1 M 54 2000-2005;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 320i Coupe 20 6S 1/2 M 50 B 20 1992-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 323 ti Compact 25 6S 3 M 52 B 25 1997-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 323i 25 6S 4 M 52 B 25 1998-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 325 Ci Coupe 25 6S 5 M 54 2000-2006;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 325 ti Compact 25 6S 5 M 54 2001-2004;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 325i 25 6S 5 M 54 2000-2005;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 325i Cabrio 25 6S 2 M 50 B 25 1993-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 325i Coupe 25 6S 2 M50 B 25 1992-1993;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328 Ci Coupe 28 6S 2 M 52 B 28 1998-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328i 28 6S 1 M 52 B 28 1994-1998;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328i 28 6S 2 M 52 B 28 1998-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328i Cabrio 28 6S 1 M 52 B 28 1995-1999;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328i Coupe 28 6S 1 M 52 B 28 1995-1999;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 328i Touring 28 6S 1 M 52 B 28 1995-1999;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 330 Ci Cabrio 30 6S 3 M 54 2000-2007;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 330 Ci Coupe 30 6S 3 M 54 2000-2006;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 330i 30 6S 3 M 54 2000-2005;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 520i 20 6S 1/2 M 50 B 20 1989-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 523i 25 6S 4  1998-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 525i 25 6S 5 M 54 2000-2003;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 525i 25 6S 1 M 50 B 25 1990-1993;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 525i 25 6S 2 M 50 B 25 1993-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 525i Touring 25 6S 1/2 M 50 B 25 1991-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 528i 28 6S 1 M 52 B 28 1996-1998;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 528i (Serie 5 E39) 28 6S 2 M 52 B 28 1998-2000;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 530i 30 8S 1 M 60 B 30 1992-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 530i 30 6S 3 M 54 2000-2003;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 530i Touring 30 8S 1 M 60 B 30 1992-1996;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 530i Touring 30 6S 3 M 54 2000-2004;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 540i 40 8S 1 M 60 B 40 1992-1995;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 540i 40 8S 1/2 M 60 B 40 1992-2003;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 540i Touring 44 8S 1/2 M 62 B 44 1997-2004;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 740i 44 8S 1/2 M 62 B 44 1996-2001;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;BMW 750i 54 12 1/2 M 73 B 54 1994-2001;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Grand Siena 1.6 16V 178 F 4055 e-torque 2013-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Idea 1.6 16V 178 F 4055 e-torque 2013-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Palio Adventure 1.6 16V   2010-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Punto 1.6 16V 310 A 5011 e-torque 2010-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Siena 1.6 16V   1996-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Siena 1.6 16V 178 F 4055 e-torque 2011-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;FIAT Strada Adventure 1.6 16V   2010-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;SEAT Córdoba 2.0   -;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;SEAT Ibiza 1.6 AKL  -;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;SEAT Leon 1.6 16V BSF  -;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN Bora 2.0 APK / BER  2005-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN Golf IV 1.6   1999-2001;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN Golf IV 2.0   2002-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN Golf IV 2.0 Variant   1999-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN New Beetle 2.0   1998-;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235668 - FR 7 LDC+;VOLKSWAGEN Passat 1.8   1996-1999;BKUR6ET;;BN11;35668.jpg
BUJIA ENCENDIDO;BOSCH;242235669 - FR 7 DCX+;HYUNDAI Elantra 1.6 16V G4DJ  1990-1995;;;;None.jpg
